  Freq. No. =   1,  f = 1.0128e+03 (Hz),  k = (0.1832D+01, 0.0000D+00):
 Solution on the Boundary:
Elements: this line is just for fun 
1 ( -4.914165e+05 , 4.142996e+05 ) 
2 ( -3.932671e+05 , 8.823051e+05 ) 
3 ( -5.365270e+05 , 2.984227e+05 ) 
4 ( -6.187438e+05 , 5.818136e+05 ) 
5 ( -3.050551e+05 , 2.092308e+05 ) 
6 ( -6.217647e+05 , 5.438097e+05 ) 
7 ( -6.254209e+05 , 1.030885e+06 ) 
8 ( -3.907130e+05 , 3.041160e+05 ) 
9 ( -5.654787e+05 , 8.410927e+05 ) 
10 ( -5.581209e+05 , 3.216460e+05 ) 
11 ( -4.095269e+05 , 8.963286e+05 ) 
12 ( -5.263530e+05 , 2.015322e+05 ) 
13 ( -5.719000e+05 , 1.102808e+06 ) 
14 ( -5.771251e+05 , 5.161122e+05 ) 
15 ( -4.761653e+05 , 1.118045e+06 ) 
16 ( -5.613306e+05 , 2.711345e+05 ) 
17 ( -9.499590e+04 , 1.030314e+06 ) 
18 ( -6.843426e+05 , 2.514990e+05 ) 
19 ( -1.119592e+05 , 1.003545e+06 ) 
20 ( -7.240451e+05 , 2.107196e+04 ) 
21 ( -8.127895e+04 , 1.199737e+06 ) 
22 ( -6.717312e+05 , 3.341482e+05 ) 
23 ( -1.824658e+05 , 1.141294e+06 ) 
24 ( -5.741308e+05 , 1.015024e+05 ) 
25 ( -3.295265e+05 , 7.407880e+05 ) 
26 ( -6.988786e+05 , 1.908988e+05 ) 
27 ( -7.218065e+05 , -1.116490e+05 ) 
28 ( -4.397607e+05 , 7.949118e+05 ) 
29 ( -7.188882e+05 , 2.671114e+05 ) 
30 ( -7.144960e+05 , -1.229698e+04 ) 
31 ( -4.496438e+05 , 5.735601e+05 ) 
32 ( -6.258117e+05 , 5.822562e+05 ) 
33 ( 4.478697e+05 , 6.857461e+05 ) 
34 ( 6.897445e+05 , 6.712295e+05 ) 
35 ( 2.601839e+05 , 5.746301e+05 ) 
36 ( 2.688726e+05 , 4.118040e+05 ) 
37 ( 5.095822e+05 , 3.881647e+05 ) 
38 ( 1.674547e+05 , 3.602202e+05 ) 
39 ( -7.201584e+03 , 5.004688e+05 ) 
40 ( 4.112222e+05 , 4.809284e+05 ) 
41 ( 1.707235e+05 , 1.233414e+05 ) 
42 ( 9.652393e+04 , 9.168481e+04 ) 
43 ( 1.002079e+05 , 4.375469e+05 ) 
44 ( 2.392661e+05 , -5.976963e+04 ) 
45 ( -7.049336e+04 , 4.666728e+05 ) 
46 ( 3.567662e+05 , 2.511641e+05 ) 
47 ( 1.160465e+05 , 4.024974e+05 ) 
48 ( 1.903427e+05 , -1.410235e+05 ) 
49 ( -1.987182e+05 , 1.170339e+05 ) 
50 ( -2.173777e+05 , 6.792067e+04 ) 
51 ( -2.748725e+05 , 6.828048e+04 ) 
52 ( -3.872023e+05 , -2.794025e+05 ) 
53 ( -3.044506e+05 , -3.611712e+05 ) 
54 ( -5.030845e+05 , -3.348307e+05 ) 
55 ( -4.924302e+05 , -1.297092e+05 ) 
56 ( -3.677284e+05 , 2.307833e+04 ) 
57 ( -4.008824e+05 , -3.338383e+05 ) 
58 ( -4.294358e+05 , -3.632139e+05 ) 
59 ( -6.643828e+05 , -1.509502e+05 ) 
60 ( -3.152541e+05 , -4.584181e+05 ) 
61 ( -5.865791e+05 , -4.814617e+05 ) 
62 ( -8.600996e+05 , -1.749727e+05 ) 
63 ( -8.346620e+05 , -1.573384e+05 ) 
64 ( -2.524442e+05 , -4.865598e+05 ) 
65 ( 4.753169e+05 , 4.517186e+05 ) 
66 ( 6.237120e+05 , 1.663787e+05 ) 
67 ( -1.363445e+05 , 1.747424e+05 ) 
68 ( 2.999188e+05 , 2.276981e+05 ) 
69 ( -2.187987e+05 , -6.110469e+04 ) 
70 ( -3.189781e+05 , 1.095348e+05 ) 
71 ( -1.974874e+05 , 7.348858e+04 ) 
72 ( -2.811681e+05 , 1.437394e+05 ) 
73 ( -2.588695e+05 , 4.111088e+04 ) 
74 ( -1.850721e+05 , -1.580039e+05 ) 
75 ( -3.690892e+05 , 1.007302e+05 ) 
76 ( -1.118198e+05 , -1.764071e+05 ) 
77 ( -2.725279e+05 , -3.458968e+05 ) 
78 ( -5.403561e+05 , -2.216653e+05 ) 
79 ( -2.775349e+05 , -3.762775e+05 ) 
80 ( -3.425046e+04 , -3.069668e+05 ) 
81 ( -1.217700e+05 , -3.109819e+05 ) 
82 ( -3.785194e+05 , -1.343813e+05 ) 
83 ( -3.678678e+05 , -5.266677e+05 ) 
84 ( -5.044560e+05 , -2.835572e+05 ) 
85 ( -2.738946e+05 , -3.276326e+05 ) 
86 ( -4.399626e+05 , -1.683199e+05 ) 
87 ( -4.010957e+05 , -6.966596e+05 ) 
88 ( -4.109106e+05 , -2.985119e+05 ) 
89 ( 5.961690e+05 , 3.290537e+05 ) 
90 ( -3.725930e+05 , -3.492183e+05 ) 
91 ( 4.287514e+05 , 2.681499e+05 ) 
92 ( 4.768194e+05 , 1.542860e+05 ) 
93 ( 3.034731e+05 , 1.977977e+05 ) 
94 ( 5.589367e+04 , -8.324428e+04 ) 
95 ( 5.210888e+04 , -3.336008e+05 ) 
